   6.8990000e+02  -1.9500618e+03
   6.8991000e+02  -1.9500618e+03
   6.8992250e+02  -1.9500618e+03
   6.8993250e+02  -1.9500618e+03
   6.8994500e+02  -1.9500618e+03
   6.8995500e+02  -1.9500618e+03
   6.8996750e+02  -1.9500618e+03
   6.8997750e+02  -1.9500618e+03
   6.8999000e+02  -1.9500618e+03
   6.9001250e+02  -1.9499090e+03
   6.9002500e+02  -1.9494545e+03
   6.9003500e+02  -1.9487094e+03
   6.9004750e+02  -1.9476922e+03
   6.9005750e+02  -1.9464277e+03
   6.9007000e+02  -1.9449473e+03
   6.9008000e+02  -1.9432872e+03
   6.9009250e+02  -1.9414885e+03
   6.9010250e+02  -1.9395953e+03
   6.9011500e+02  -1.9376544e+03
   6.9012500e+02  -1.9357134e+03
   6.9013750e+02  -1.9338203e+03
   6.9015000e+02  -1.9320215e+03
   6.9016000e+02  -1.9303615e+03
   6.9017250e+02  -1.9288810e+03
   6.9018250e+02  -1.9276166e+03
   6.9019500e+02  -1.9265993e+03
   6.9020500e+02  -1.9258543e+03
   6.9021750e+02  -1.9253997e+03
   6.9022750e+02  -1.9252470e+03
   6.9024000e+02  -1.9252470e+03
   6.9025000e+02  -1.9252470e+03
   6.9026250e+02  -1.9252470e+03
   6.9027500e+02  -1.9252470e+03
   6.9028500e+02  -1.9252470e+03
   6.9029750e+02  -1.9252470e+03
   6.9030750e+02  -1.9252470e+03
   6.9032000e+02  -1.9252470e+03
   6.9033000e+02  -1.9252470e+03
   6.9034250e+02  -1.9252470e+03
   6.9035250e+02  -1.9252470e+03
   6.9036500e+02  -1.9252470e+03
   6.9037500e+02  -1.9252470e+03
   6.9038750e+02  -1.9252470e+03
   6.9040000e+02  -1.9252470e+03
   6.9041000e+02  -1.9252470e+03
   6.9042250e+02  -1.9252470e+03
   6.9043250e+02  -1.9252470e+03
   6.9044500e+02  -1.9252470e+03
   6.9045500e+02  -1.9252470e+03
   6.9046750e+02  -1.9252470e+03
   6.9047750e+02  -1.9252470e+03
   6.9049000e+02  -1.9252470e+03
   6.9050000e+02  -1.9252470e+03
   6.9051250e+02  -1.9252470e+03
   6.9052500e+02  -1.9252470e+03
   6.9053500e+02  -1.9252470e+03
   6.9054750e+02  -1.9252470e+03
   6.9055750e+02  -1.9252470e+03
   6.9057000e+02  -1.9252470e+03
   6.9058000e+02  -1.9252470e+03
   6.9059250e+02  -1.9252470e+03
   6.9060250e+02  -1.9252470e+03
   6.9061500e+02  -1.9252470e+03
   6.9062500e+02  -1.9252470e+03
   6.9063750e+02  -1.9252470e+03
   6.9065000e+02  -1.9252470e+03
   6.9066000e+02  -1.9252470e+03
   6.9067250e+02  -1.9252470e+03
   6.9068250e+02  -1.9252470e+03
   6.9069500e+02  -1.9252470e+03
   6.9070500e+02  -1.9252470e+03
   6.9071750e+02  -1.9252470e+03
   6.9072750e+02  -1.9252470e+03
   6.9074000e+02  -1.9252470e+03
   6.9075000e+02  -1.9252470e+03
   6.9076250e+02  -1.9252470e+03
   6.9077500e+02  -1.9252470e+03
   6.9078500e+02  -1.9252470e+03
   6.9079750e+02  -1.9252470e+03
   6.9080750e+02  -1.9252470e+03
   6.9082000e+02  -1.9252470e+03
   6.9083000e+02  -1.9252470e+03
   6.9084250e+02  -1.9252470e+03
   6.9085250e+02  -1.9252470e+03
   6.9086500e+02  -1.9252470e+03
   6.9087500e+02  -1.9252470e+03
   6.9088750e+02  -1.9252470e+03
   6.9090000e+02  -1.9252470e+03
   6.9091000e+02  -1.9252470e+03
   6.9092250e+02  -1.9252470e+03
   6.9093250e+02  -1.9252470e+03
   6.9094500e+02  -1.9252470e+03
   6.9095500e+02  -1.9252470e+03
   6.9096750e+02  -1.9252470e+03
   6.9097750e+02  -1.9252470e+03
   6.9099000e+02  -1.9252470e+03
   6.9101250e+02  -1.9252387e+03
   6.9102500e+02  -1.9252141e+03
   6.9103500e+02  -1.9251738e+03
   6.9104750e+02  -1.9251188e+03
   6.9105750e+02  -1.9250503e+03
